Date,Close,High,Low,Open,Volume,Return,Log_Return
2018-03-09,248.2656707763672,248.2656707763672,245.12306838053172,245.4435746479944,113625300,0.017402599643972838,0.017252908587038266
2018-03-12,247.95394897460935,249.1914171449665,247.56223438603888,248.5593433550447,71924800,-0.0012555976860716411,-0.0012563866092955356
2018-03-13,246.35153198242188,249.63657733674845,245.7372534417953,249.12912512171863,91968900,-0.0064625588695567115,-0.00648353161033989
2018-03-14,245.08743286132812,247.5089299413176,244.5265944785097,247.32198381371143,105895100,-0.005131281753847361,-0.005144491989737707
2018-03-15,244.82032775878903,246.2536264549941,244.31287546809764,245.60375715456905,83433000,-0.001089835979840803,-0.001090430282906762
2018-03-16,245.08575439453125,246.14940367644,245.03212731117912,245.35388981129185,100343700,0.0010841691054499503,0.0010835818185658797
2018-03-19,241.76971435546875,245.2645589066402,240.0982728912697,244.32605745391425,109208400,-0.013530121517076998,-0.013622487707959036
2018-03-20,242.1809234619141,242.8244759722212,241.49266351446903,242.1719765190335,59757300,0.0017008296822518254,0.001699384909424168
2018-03-21,241.71603393554688,244.2544825905724,241.5015255999055,242.13613094434805,78709600,-0.0019195959769322535,-0.0019214407624962523
2018-03-22,235.673828125,240.3216816105053,235.39671848106363,239.4636209677938,148785900,-0.02499712456873271,-0.025314858828364494
2018-03-23,230.65052795410156,236.4514455424877,230.4538862175926,236.12073609409896,183534800,-0.021314628827746263,-0.02154506586524765
2018-03-26,236.96090698242188,237.24693629092693,231.86614290129953,234.2973374690801,141956100,0.027359048705824174,0.02699147910325987
2018-03-27,232.92982482910156,238.4446867047777,231.3566906894128,237.90841577284743,129941400,-0.017011591509562107,-0.01715795087760125
2018-03-28,232.2415313720703,234.75319383342816,231.12425496358176,233.06385881071057,146452300,-0.0029549391433073557,-0.002959313595596579
2018-03-29,235.20912170410156,237.09509924874672,232.25057472839532,233.39466515455425,111601600,0.012778034637038749,0.012697084412953943
2018-04-02,230.13211059570312,235.1911410946547,227.6294088870754,234.67270960191976,186286300,-0.021585094453885345,-0.02182146011144787
2018-04-03,233.08175659179688,233.5644277024605,229.56904564016983,231.3835016791771,119956900,0.012817185695896738,0.01273574076291949
2018-04-04,235.5755157470703,236.2905618036255,229.3545277678125,229.48859549375928,123715300,0.010699074829956912,0.0106422447225359
2018-04-05,237.43470764160156,238.3285289582275,236.25485695711248,237.3542397191148,82652600,0.007892127026169371,0.007861147083348686
2018-04-06,232.1432342529297,236.9609161520083,230.6058607567941,235.45038347701143,179521200,-0.02228601471634528,-0.022538100303966507
2018-04-09,233.28732299804688,236.7195929826783,232.33987474966065,233.6180324632232,105442900,0.004928374280642078,0.004916269598761228
2018-04-10,236.9967498779297,237.79226405435384,235.0571726241642,236.21018264465005,103529000,0.015900679180556487,0.01577558766574065
2018-04-11,235.7542266845703,237.4346144647517,235.42351729156144,235.4950109668399,91140200,-0.00524278579347337,-0.005256577420394806
2018-04-12,237.69381713867188,238.65021217595515,236.9161972161669,237.0949723309451,68890500,0.008227171497106056,0.008193512806216743
2018-04-13,236.9967498779297,239.1329962172808,235.97780761828335,239.0167950654646,85079200,-0.002932626810126515,-0.0029369353858218227
2018-04-16,238.94517517089844,239.72282241641628,237.81897916873436,238.6502262191364,63405300,0.008221316511607624,0.00818770558075746
2018-04-17,241.5015411376953,242.109332979287,240.2144364865265,240.73284075676477,64682000,0.010698546078482307,0.010641721568190475
2018-04-18,241.6803436279297,242.49369697068695,241.21553911519965,241.94847909507385,57303900,0.0007403782575963191,0.0007401043128209895
2018-04-19,240.33963012695312,241.2245045134939,239.293847170554,241.01891578811296,77655900,-0.005547466048958505,-0.005562910383170532
2018-04-20,238.30165100097656,240.49152379639423,237.40782982362364,240.268068502056,99953100,-0.008479580021405808,-0.008515736197957612
2018-04-23,238.2659149169922,239.44576540339585,237.17545200269615,238.8826537041006,65558000,-0.00014996154594093536,-0.00014997279129782732
2018-04-24,235.05712890625,239.5262352848042,233.53762182663735,239.30277996587648,112885500,-0.013467247347821787,-0.013558753206763443
2018-04-25,235.6381072998047,236.08501793769764,233.15328524421025,234.9945548901484,103840900,0.002471647621401951,0.002468598124241086
2018-04-26,238.03353881835935,238.8737329893521,236.2280296834921,236.67494031583888,67731900,0.010165722115170972,0.010114398695453023
2018-04-27,238.25697326660156,238.95415270090908,237.30952499119024,238.6502567708015,57053600,0.0009386679261729203,0.0009382276529271499
2018-04-30,236.42466735839844,239.4457875451043,236.3531463831958,238.88267579373775,82182300,-0.0076904607788870205,-0.007720184865063421
2018-05-01,236.84469604492188,236.95195019949512,234.27940688753608,235.8525405606155,74203400,0.0017765857142424402,0.0017750094524757074
2018-05-02,235.25372314453125,237.47038200296717,234.86043968050132,236.6480818707265,86368900,-0.006717367654662909,-0.006740030716529669
2018-05-03,234.73532104492188,235.39674000945507,231.5443727890236,234.41355850344905,136311500,-0.0022035872277816893,-0.002206018698745853
2018-05-04,237.77427673339844,238.46253643069565,233.4213723859551,233.75208182516053,91222100,0.01294630767516658,0.012863220579657459
2018-05-07,238.57875061035156,239.5619320422149,237.85473039211973,238.5519370672509,55304900,0.0033833511681968798,0.0033776405127765273
2018-05-08,238.57875061035156,238.94519327364233,236.9966697356409,238.2033337296853,67499200,0.0,0.0
2018-05-09,240.88487243652344,241.21558199721304,238.73075954331836,239.25811090729164,59666100,0.009666082248616759,0.009619664554059843
2018-05-10,243.13722229003903,243.4679590323617,241.52835511183915,241.63560928675153,72063900,0.00935031673319009,0.00930687311941829
2018-05-11,243.8791656494141,244.1473011488374,242.7439950549073,243.26242672347695,59871500,0.0030515416454417466,0.0030468951424997737
2018-05-14,243.99526977539065,244.9784510671908,243.44107783483173,244.31703224676104,54790600,0.0004760723437255976,0.0004759590572409828
2018-05-15,242.31495666503903,242.77078697344325,241.35856134020705,242.7529203674948,87036100,-0.0068866626467735115,-0.006910485142639076
2018-05-16,243.3338623046875,243.79866676234263,242.3238400360223,242.35068085681644,53942600,0.004204881339854527,0.004196065530627655
2018-05-17,243.1282958984375,244.21875877529683,242.3417289345053,243.06572187238464,56536400,-0.0008447916138880629,-0.0008451486514192146
2018-05-18,242.52049255371097,243.1461783003824,242.16296953158073,242.77970833759005,64368000,-0.002499928453331579,-0.002503058492137723
2018-05-21,244.34388732910156,244.88913242351788,243.6288413085388,244.0221248030255,58025900,0.007518518357729098,0.007490395173731079
2018-05-22,243.66453552246097,245.130415090468,243.33382610894185,244.87119935666132,52966400,-0.0027803102179739803,-0.0027841824594485006
2018-05-23,244.33489990234375,244.3617407189931,242.2165484582496,242.37745697188225,64694200,0.0027511774680111234,0.0027473999061900546
2018-05-24,243.83444213867188,244.20985909037677,242.0289329146439,243.9327766668195,76043800,-0.002048245108954516,-0.002050345631714784
2018-05-25,243.2534637451172,243.88806923675972,242.74397905253608,243.2534637451172,56374800,-0.0023826756731285537,-0.002385518761813553
2018-05-29,240.4557952880859,242.3775328967583,239.329599003392,241.60883239783712,115908600,-0.011501042632481084,-0.011567691134268638
2018-05-30,243.66453552246097,244.11144603310905,241.707092580895,241.77858626060743,69678400,0.01334440798372416,0.01325615562160704
2018-05-31,242.17189025878903,243.55730204855408,241.5640984592312,243.25340614877516,93519900,-0.00612582073329393,-0.006144660552095906
2018-06-01,244.54953002929688,244.8534260190191,243.4143594424303,243.4858804266375,71258400,0.00981798411024104,0.009770100860482044
2018-06-04,245.7114715576172,245.97068737398376,245.1394401059679,245.38076203876756,45385200,0.004751354575006195,0.004740102517457684
2018-06-05,245.8902587890625,246.2745954229391,245.0679311452387,245.84555135521413,51135000,0.0007276307870851539,0.0007273661921478322
2018-06-06,247.9459991455078,248.05325332675605,245.88127432470287,246.5069600849959,62732200,0.008360397709812561,0.008325643158436187
2018-06-07,247.919189453125,248.7325700432433,246.9985546800916,248.4376210402268,72969400,-0.00010812714250363342,-0.00010813298866452934
2018-06-08,248.65203857421875,248.7056656460865,247.28449368709303,247.45432184042392,72139700,0.002955999988182967,0.002951639610954547
2018-06-11,248.9828338623047,249.70682685960432,248.75937855999595,248.87557968155787,58892500,0.0013303542170124416,0.001329470079897902
2018-06-12,249.30462646484375,249.6710691607332,248.65212715500516,249.4029337058729,72329000,0.0012924288696827269,0.0012915944024068137
2018-06-13,248.5091552734375,249.8052071753459,248.3035665378083,249.54599133951152,79070600,-0.0031907598454392616,-0.0031958611739345832
2018-06-14,249.1346740722656,249.67094471468735,248.53580215190095,249.38494279781088,77097600,0.0025170855300675754,0.0025139229761189145
2018-06-15,248.8169708251953,249.15815244455905,247.2188259237637,248.3411194612787,120041600,-0.0012752269360070123,-0.0012760407297975845
2018-06-18,248.3052215576172,248.43093159742227,246.85972049834143,247.34453162395417,52917600,-0.002056729755534392,-0.002058847728742007
2018-06-19,247.353515625,247.57797435061252,245.58477977118343,246.00676327132487,97531500,-0.003832806763575669,-0.003840170790035085
2018-06-20,247.77542114257812,248.44879710748353,247.43423960306797,248.04476056864505,53785500,0.0017056782739153231,0.0017042252567468427
2018-06-21,246.2222442626953,247.78449568431844,245.71945889014356,247.76652144974656,71061400,-0.006268486489582337,-0.006288215943441237
2018-06-22,246.6711578369141,247.6139009453767,246.4466991062916,247.49717802149348,54898500,0.001823204786241206,0.0018215447657934768
2018-06-25,243.31326293945312,245.66558604221447,241.60738207407064,245.5039823328066,137854200,-0.013612839567084811,-0.013706343809465248
2018-06-26,243.85191345214844,244.71382710442313,243.12466952683212,243.88783451258433,68547400,0.002213814841771855,0.00221136796431867
2018-06-27,241.8318328857422,245.89003672101367,241.67918889868992,244.4445357012813,105110700,-0.008284046402624035,-0.008318549798978073
2018-06-28,243.21449279785156,243.98661760786092,241.05966726348765,241.77795157485724,76650500,0.005717443793938459,0.005701161245725865
2018-06-29,243.56460571289065,245.70145676525513,243.4478828134308,244.31878360200605,97592500,0.001439523241446361,0.0014384881211324532
2018-07-02,244.08531188964844,244.24694294852483,241.73298951862688,241.9754224070721,63554800,0.0021378565051917153,0.0021355745417348405
2018-07-03,243.2234344482422,245.09094611934304,242.79249129317495,244.99217004647824,42187100,-0.0035310500035163894,-0.003537298874968429
2018-07-05,245.2076110839844,245.27046608618417,243.27727204301723,244.36367171050736,56925900,0.008157834956336929,0.008124739689401705
2018-07-06,247.28170776367188,247.65878308932625,244.8485553825674,245.23464522516267,66493700,0.008458533038671057,0.008422960103889019
2018-07-09,249.5082244873047,249.56209237016571,248.2512615543188,248.29614232345736,50550400,0.00900396856592689,0.00896367453115713
2018-07-10,250.4061584472656,250.50493453820368,249.66992722299227,249.9662280960586,51966800,0.0035988150763606175,0.00359235483621737
2018-07-11,248.5745086669922,249.6339744656792,248.2692481486388,248.83488840901828,77054700,-0.007314715387317983,-0.007341599095926547
2018-07-12,250.8280487060547,250.88191659026637,249.23889132233407,249.8494122765585,60124700,0.009065853337686836,0.009025005185931967
2018-07-13,251.0256195068359,251.3308800399986,250.190639748502,250.6485442481173,48216000,0.0007876742724763908,0.0007873642198995729
2018-07-16,250.8011779785156,251.2141743281472,250.35226056377644,251.07054486720585,48201000,-0.0008940980954902367,-0.0008944980396030334
2018-07-17,251.8157196044922,252.2107690961605,249.96618216611003,250.0200500604518,52315500,0.004045202794316527,0.004037042959548475
2018-07-18,252.3454437255859,252.45317951635872,251.4476089361546,251.89652633087027,44593500,0.002103618161430676,0.002101408654842329
2018-07-19,251.3937530517578,252.058142059762,250.90891457037233,251.67207965779983,61412100,-0.003771380452832762,-0.0037785100393265703
2018-07-20,251.10638427734375,251.82466842557733,250.9447806188932,251.18718610656904,82337700,-0.0011431022884442754,-0.00114375612818316
2018-07-23,251.57342529296875,251.77990984597855,250.54988004851072,250.90004891627424,47047600,0.0018599328606043741,0.0018582053272137977
2018-07-24,252.83920288085935,253.6921567590857,251.9593424588355,253.00083394181848,68026900,0.005031443946897474,0.005018828530945882
2018-07-25,254.9940490722656,255.31725642146213,252.54295040855988,252.58783118492337,78882900,0.008522595257594023,0.008486482977797732
2018-07-26,254.3924865722656,255.08380944356165,254.16802789200497,254.2668039591851,57919500,-0.002359123682253106,-0.0023619107988251714
2018-07-27,252.6686248779297,254.82342243533884,251.73486922314865,254.7246463815965,76768700,-0.006776386038611304,-0.006799449995049921
2018-07-30,251.348876953125,252.911100822564,250.81913028040623,252.74949712567275,63742500,-0.0052232362662451015,-0.00523692505210589
2018-07-31,252.58786010742188,253.20736833072652,251.7349334606616,252.1209958607661,68570500,0.0049293363444307126,0.0049172269439340215
2018-08-01,252.1659393310547,253.3062073819327,251.510537279512,252.79443482680244,53853300,-0.0016703921407297262,-0.0016717888012121192
2018-08-02,253.53958129882812,253.7101447023744,250.63956504264505,250.84607690971785,63426400,0.005447373152049906,0.005432589877296672
2018-08-03,254.62594604492188,254.67981393909864,253.48567835211364,253.6652562658647,53935400,0.004284793484822025,0.004275639895396686
2018-08-06,255.55972290039065,255.87394317569013,254.26683853430387,254.66188805726063,39400900,0.0036672494298912728,0.003660541465550939
2018-08-07,256.4036560058594,256.7897458025152,256.0983954548309,256.23309259771355,43196600,0.003302293083944363,0.00329685248847508
2018-08-08,256.2958984375,256.6999350323342,255.8290342343683,256.2330708292025,42114600,-0.0004202653348941432,-0.0004203536711206362
2018-08-09,255.9456787109375,256.7537242532713,255.81100902050417,256.35867489484434,35717000,-0.0013664663722580128,-0.0013674008388063527
2018-08-10,254.23094177246097,255.038987728576,253.5126573894439,254.49132157378887,77076000,-0.006699612773744645,-0.006722155922731658
2018-08-13,253.27919006347656,255.12872746824328,252.98288925023925,254.5092192948295,65732900,-0.0037436501723547844,-0.003750675168894931
2018-08-14,254.8952789306641,255.13771184793913,253.6203689350935,254.01541841534575,43842000,0.0063806618569117735,0.0063603916133996964
2018-08-15,252.991943359375,253.6743067223196,251.53745505394,253.53064983539707,102925400,-0.007467127595591205,-0.007495146158786056
2018-08-16,255.03895568847656,255.9188436722283,254.41046035726183,254.4463814218369,69967900,0.008091215482675551,0.008058657105336889
2018-08-17,255.93679809570312,256.3857155171016,254.41945501939676,254.83245137515476,65618500,0.003520412812242135,0.0035142306639519938
2018-08-20,256.4844665527344,256.75380601937525,255.93677310424152,256.3946775972733,39807500,0.002139858203690004,0.0021375719680232228
2018-08-21,257.0860290527344,257.9569299579387,256.5203887102131,257.00522720376637,67272000,0.002345414941050006,0.002342668748562868
2018-08-22,256.9334716796875,257.4631910781556,256.4037248814678,256.67309183984673,44993300,-0.0005934098154185552,-0.0005935859527075837
2018-08-23,256.5922546386719,257.62475933756605,256.269019813078,256.7538583515949,49204900,-0.001328036548858158,-0.0013289191709184888
2018-08-24,258.1365051269531,258.2801619901632,257.1219473678567,257.17581526659234,57487400,0.006018305152880821,0.00600026748902139
2018-08-27,260.1745910644531,260.2823268663563,259.1869672140971,259.34857091695187,57072400,0.007895380533248009,0.00786437510918617
2018-08-28,260.30023193359375,260.7491492554027,259.83334038307953,260.6413860823879,46943500,0.0004829098361474049,0.0004827932727173891
2018-08-29,261.7008972167969,261.93431563283644,260.27334317359043,260.51574870554276,61485500,0.005380960565415371,0.005366534923181415
2018-08-30,260.641357421875,261.5930598474803,260.03982362065034,261.2159846824783,61229500,-0.004048667032441,-0.00405688507371928
2018-08-31,260.6504211425781,261.099338546964,259.73463950153865,260.2284376864656,66140800,3.477468346835266e-05,3.477407884306456e-05
2018-09-04,260.2014465332031,260.5605748978091,259.1868890383812,260.2283804755551,57594400,-0.0017225163397277532,-0.0017240015768065391
2018-09-05,259.501220703125,260.04891424136963,258.4777031624212,259.84240234994184,72452400,-0.0026910912272302134,-0.002694718722635781
2018-09-06,258.7200927734375,259.91420106393946,257.67860106305295,259.60894050395956,65909900,-0.003010112736930526,-0.0030146522381707974
2018-09-07,258.2173156738281,259.2049395168276,257.4182294827548,257.66066243497727,73524800,-0.001943324518090872,-0.001945215223081515
2018-09-10,258.66619873046875,259.51016559324125,258.4686739881232,259.240798726547,50210900,0.001738392545322709,0.0017368832898676935
2018-09-11,259.51910400390625,259.96802134513405,257.6606070350255,258.0107483133184,50530500,0.003297320166390394,0.003291895926616759
2018-09-12,259.58197021484375,260.1924912493347,258.7829115608244,259.52810232354994,59810800,0.0002422411682514447,0.00024221183259708661
2018-09-13,261.1173095703125,261.30587462543974,260.3721186658814,260.65943240724494,51034200,0.005914660999752908,0.005897238059151476
2018-09-14,261.1622314453125,261.51237282366037,260.3721323150176,261.32383515839615,55079900,0.00017203713945246335,0.0001720223427608172
2018-09-17,259.77947998046875,261.1441788141778,259.50115342490795,261.10828515521104,68244000,-0.0052946073296715745,-0.005308673434696152
2018-09-18,261.1891174316406,261.7906513864552,259.96804789095046,259.9949818381848,61930400,0.005426284829262995,0.005411615588132375
2018-09-19,261.46746826171875,261.8894517406764,261.1172995154634,261.2430095473742,49080600,0.0010657060784737826,0.001065138616879997
2018-09-20,263.5863342285156,263.9095690113727,261.48540403904946,262.74239470602845,100360600,0.008103746064026529,0.008071087035566976
2018-09-21,263.34539794921875,264.4547432812847,263.183062785628,264.3374920441032,105479700,-0.0009140696918225055,-0.0009144877082734517
2018-09-24,262.4705505371094,262.9034718229372,261.88432188513866,262.7591647276613,53409600,-0.003322053162584826,-0.0033275834324894655
2018-09-25,262.2272033691406,263.0389071783389,261.9837004835153,262.9306836736165,44370000,-0.0009271408448329188,-0.0009275709057445699
2018-09-26,261.4425354003906,263.5710042268959,261.0186416901929,262.37149044310746,79739700,-0.0029923210050996074,-0.0029968069487557466
2018-09-27,262.1731262207031,263.2734445369111,261.6410089030643,261.9205955017595,59249500,0.0027944604315959243,0.002790563185821877
2018-09-28,262.2001037597656,262.7051650467496,261.5056513711067,261.54170751747995,70091400,0.0001028997115433139,0.00010289441773114744
2018-10-01,263.1109924316406,264.19325466494445,262.4345682144113,263.4536909150685,62078900,0.003474021019875595,0.003468000548319612
2018-10-02,262.957763671875,263.6792721187311,262.5789813705996,262.957763671875,47258200,-0.0005823730827416718,-0.0005825427278131024
2018-10-03,263.10211181640625,264.4459332054419,262.7413575368288,264.02203935789686,64694600,0.0005489404173339985,0.0005487898046588429
2018-10-04,261.045654296875,262.66906152178694,259.44027514378695,262.6149497825415,111545900,-0.007816195413004712,-0.007846901978706806
2018-10-05,259.5846862792969,261.79432324706437,258.1416417658618,261.27123371688384,105951700,-0.00559659965040693,-0.0056123192926958955
2018-10-08,259.5846862792969,259.94544052670943,257.4922731110052,258.8902061411482,87742200,0.0,0.0
2018-10-09,259.205810546875,260.52257560095273,258.6376096778217,259.196810271532,74339000,-0.0014595457761873432,-0.0014606119506703236
2018-10-10,250.99847412109375,258.7638386202125,250.61969196432065,258.6916712887883,214731000,-0.03166339677519314,-0.03217552154569544
2018-10-11,245.4698486328125,251.5396109338107,243.83738621609217,249.89814824378075,274840500,-0.022026530271311406,-0.022272736382045827
2018-10-12,248.87905883789065,249.9072094631044,245.6502447609577,249.61859515562236,183186500,0.013888509012680572,0.013792947459840986
2018-10-15,247.48114013671875,249.8621672857916,247.39094471008175,248.51831873359433,102263700,-0.005616859480662262,-0.0056326933548083435
2018-10-16,252.8925018310547,253.27131156306055,248.98729084321357,249.46529626468757,118255800,0.02186575385642109,0.021630126848645972
2018-10-17,252.93760681152344,253.56891965030292,250.331105271112,252.9285790131575,110626000,0.0001783563377411035,0.0001783404341404745
2018-10-18,249.284912109375,252.5948940014717,247.99520296910387,251.99060947855875,134557500,-0.014441089833154952,-0.014546377243567452
2018-10-19,249.149658203125,251.90043980001863,248.44617791620857,249.9433339163189,139901600,-0.0005425675589650902,-0.0005427148020050508
2018-10-22,248.03126525878903,250.150705996252,247.49012032684712,249.82603555135157,82415800,-0.004488839970328895,-0.004498945063906216
2018-10-23,246.7685546875,247.90495615455868,242.25906000713545,244.3695277384647,146352700,-0.005090933072375181,-0.005103936022354458
2018-10-24,239.29188537597656,246.9039162859335,238.7327123154452,246.51607873937175,177806700,-0.03029830652852694,-0.030766787286162292
2018-10-25,243.58494567871097,245.14524134325308,240.11265546621857,241.149834134513,138061500,0.017940684850174193,0.017781650075352873
2018-10-26,239.30093383789065,244.4147150793511,236.5591797294009,239.8330786562248,201574600,-0.017587342390489646,-0.017743837297760294
2018-10-29,237.97512817382812,243.7382777206169,234.35853081725327,242.43051276958764,160749100,-0.005540327999558392,-0.005555732540550044
2018-10-30,241.5015106201172,241.8171808079401,237.30768533554445,237.8037463517736,157116000,0.014818281529459743,0.0147095634895326
2018-10-31,244.0809326171875,246.42587553965197,243.62095531610615,244.09896068876532,128296300,0.010680769616914443,0.010624133121103583
2018-11-01,246.67849731445312,246.87691627022332,243.85554797617948,244.9558662720354,99495000,0.010642227024507456,0.010585997115650028
2018-11-02,245.21739196777344,248.2297320576384,243.1430072489389,247.79681052377677,122634100,-0.005923115969111548,-0.005940727197168489
2018-11-05,246.57020568847656,247.12937872106647,244.73032383626455,245.71339054255583,65622500,0.005516793526948893,0.005501631758874509
2018-11-06,248.13052368164065,248.29285894513697,246.4439764442717,246.50711599911412,60085900,0.0063280881354150775,0.006308149855610495
2018-11-07,253.44265747070312,253.52382508126848,249.8981733333685,250.33109478015825,102752100,0.021408626839792166,0.02118268128913198
2018-11-08,252.982666015625,253.63203438763205,251.8282364124761,252.63091219905863,65584900,-0.001814972505689183,-0.001816621563919701
2018-11-09,250.51153564453125,251.8463288721932,249.0865194665172,251.65693774303736,98812600,-0.009767982961097932,-0.009816002666311871
2018-11-12,245.83058166503903,250.2408528281171,245.30746490699332,249.9973500417112,99673600,-0.018685582551912328,-0.01886236368553877
2018-11-13,245.37062072753903,248.31982032048583,244.64008479604055,246.2995755246156,98176600,-0.001871048485443283,-0.0018728010831320938
2018-11-14,243.6931915283203,247.67054305161176,242.11486782029695,247.26470489810305,125335900,-0.006836308251758294,-0.0068597828546014565
2018-11-15,246.2364501953125,246.7054552812398,240.81605602881632,242.412407318646,135101400,0.010436314002217895,0.010382231632199373
2018-11-16,246.87689208984375,247.79681941806672,244.60408836021625,245.12720533954803,126668000,0.0026009223818133087,0.002597545836682513
2018-11-19,242.7010498046875,246.56117679590932,241.77209484607357,246.26353468389928,103061700,-0.016914674556242293,-0.01705936154015623
2018-11-20,238.20957946777344,240.80705320956835,237.33473626340188,239.32792551402244,136021300,-0.018506184215225097,-0.018679566065119887
