ds,yhat,yhat_lower,yhat_upper
2018-01-04,0.001378528434106597,-0.01459182406216389,0.017403815709204025
2018-01-05,0.0018576900847876588,-0.013709491196944529,0.01762519821622756
2018-01-08,0.001580031741187236,-0.014567082209269312,0.0169990793211497
2018-01-09,0.0017836625233979778,-0.01441375060452161,0.018586566636327555
2018-01-10,0.0014943992523844306,-0.01385391488984348,0.015810219545864368
2018-01-11,0.0012784111275990048,-0.014128769431283375,0.016986570535444907
2018-01-12,0.0016454961030519257,-0.013247549891985795,0.017888159997477185
2018-01-16,0.0012387278616118689,-0.014220816425606854,0.016285907365364453
2018-01-17,0.0009026254310057721,-0.015214366881619736,0.016670930732751162
2018-01-18,0.0006560587817463371,-0.016159487395484635,0.015986462114396017
2018-01-19,0.001008985163480062,-0.013989236029979446,0.016783121416104975
2018-01-22,0.0005124911083754374,-0.014912493367110924,0.016703490210034172
2018-01-23,0.0006984371363546516,-0.01591229281236795,0.017111592492010972
2018-01-24,0.0004183314064202387,-0.013231466768261072,0.01621889128475997
2018-01-25,0.00023681763627455025,-0.015587042018667587,0.016101360017045607
2018-01-26,0.0006615067447726004,-0.013747620117980698,0.016022981222500874
2018-01-29,0.00039462425420462924,-0.014056192213511787,0.01768592398178018
2018-01-30,0.0006528749784107074,-0.014736265882106603,0.017127714374136228
2018-01-31,0.00043851648059412777,-0.016183994383321184,0.015417703892918322
2018-02-01,0.00031371193127500887,-0.014780329768438792,0.016412011139506247
2018-02-02,0.0007838087972132806,-0.014291230659124831,0.017122943975035575
2018-02-05,0.0005672163466054754,-0.015437441020902097,0.0167242258012958
2018-02-06,0.0008093999818993601,-0.015947509909946336,0.016740144050206282
2018-02-07,0.0005615291245085509,-0.014976640261138994,0.01604873876633359
2018-02-08,0.0003858395175019456,-0.015250078369706833,0.016117166358873208
2018-02-09,0.0007882261394604869,-0.014868983431154158,0.016814375412359032
2018-02-12,0.0002799624164296962,-0.015089775989632157,0.016426837481455507
2018-02-13,0.00040168745204729106,-0.016275857966899773,0.014959646263337739
2018-02-14,2.581538052772326e-05,-0.015637490980969355,0.015266898534085837
2018-02-15,-0.0002825202995793458,-0.015822803887457958,0.016101089789880636
2018-02-16,-1.4312498459841377e-05,-0.015024698158113862,0.01625896213967354
2018-02-20,-0.0008872283695829371,-0.01541596087739939,0.01460452319029061
2018-02-21,-0.0013559134464632239,-0.01755729996558326,0.014193932569760733
2018-02-22,-0.0017395890108302362,-0.017586471388417756,0.013850772981922756
2018-02-23,-0.001526730751052786,-0.016698228998269705,0.013095816529001112
2018-02-26,-0.002440689706422749,-0.0180848827801859,0.012688506923107242
2018-02-27,-0.0023847694997250622,-0.017430946033016443,0.01349899621183083
2018-02-28,-0.002785683207017075,-0.01808699197010436,0.01239551198481412
2018-03-01,-0.0030757744931032985,-0.01906776113745052,0.012091336699444602
2018-03-02,-0.0027443536869768722,-0.017772849732980815,0.01316267480630361
2018-03-05,-0.003168745323552183,-0.018617249234926886,0.012551303430568182
2018-03-06,-0.0029126622327498275,-0.018143588787127816,0.012308308031481627
2018-03-07,-0.003099753640459238,-0.01929845464456587,0.012080019800914618
2018-03-08,-0.003165739486343265,-0.01964164067346129,0.01264244329468522
2018-03-09,-0.002603532504969061,-0.01861874705592194,0.013650431687000907
2018-03-12,-0.0023333323112435522,-0.01867030160531968,0.013642812546547516
2018-03-13,-0.0018576615924129746,-0.017859071706855655,0.013121838614764202
2018-03-14,-0.0018372485788735208,-0.017344264546482392,0.014354121828697976
2018-03-15,-0.0017111882283897904,-0.01703821159147869,0.013998333457213916
2018-03-16,-0.0009754806152200849,-0.016983090818871616,0.0161848602857748
2018-03-19,-0.00032145841337344154,-0.015649163647275997,0.01588166918230299
