ds,yhat,yhat_lower,yhat_upper
2018-01-04,0.0014152165955278041,-0.014718068946481424,0.016983425467041915
2018-01-05,0.0018940552432667205,-0.012958311966984866,0.01675074934775916
2018-01-08,0.0016161659844412036,-0.014908696107372431,0.018065587648388094
2018-01-09,0.0018206686129769699,-0.013173117839862386,0.017899941253924675
2018-01-10,0.0015316185389328465,-0.013553087792087989,0.01764928271998645
2018-01-11,0.0013155545859858996,-0.013832866107826304,0.015743257343033782
2018-01-12,0.0016822047774509854,-0.013535386065139928,0.01815446942292881
2018-01-16,0.0012756609381500855,-0.014000179221911413,0.017992691482478684
2018-01-17,0.0009396840742570195,-0.015402479724554212,0.01612036102263731
2018-01-18,0.0006929633690277671,-0.014930567613655936,0.01718273199591087
2018-01-19,0.0010453870898001955,-0.015002276868880901,0.01745691454517056
2018-01-22,0.0005482049821334445,-0.015388985027090943,0.015468089670366978
2018-01-23,0.0007349042017278811,-0.0154704764635972,0.016169739410804313
2018-01-24,0.0004549119095640683,-0.014396998575723253,0.01596764785530277
2018-01-25,0.0002732419193860209,-0.016502882181445137,0.015017776833317913
2018-01-26,0.000697435193785637,-0.015405590076426239,0.016020924332586776
2018-01-29,0.00042992671867434157,-0.014848534011297274,0.016364270621611818
2018-01-30,0.0006889604750466368,-0.013761215837553787,0.01602944384506182
2018-01-31,0.00047474733077360574,-0.01567899280394957,0.0161305693122711
2018-02-01,0.0003498190581216272,-0.015003894470149827,0.016458920336304275
2018-02-02,0.0008194517375514753,-0.014855930659619258,0.016307862174228995
2018-02-05,0.000602310625425039,-0.013924224168394062,0.017499957857087505
2018-02-06,0.0008452938411074315,-0.014293602318192267,0.01649072586454585
2018-02-07,0.0005975790971368719,-0.01494530321484919,0.015104189254748586
2018-02-08,0.0004217703704617595,-0.013518324277192949,0.01697664933012232
2018-02-09,0.0008236911221301975,-0.014851119577171265,0.01670586128081534
2018-02-12,0.0003148381303875571,-0.015900879348175273,0.0163000298013139
2018-02-13,0.0004373391562713467,-0.015752701664800455,0.015884056904341037
2018-02-14,6.15959451851192e-05,-0.014907921559031104,0.01589355528658994
2018-02-15,-0.00024688873054471826,-0.01739797512234966,0.014952542793639875
2018-02-16,2.0821842119397947e-05,-0.014509175053727924,0.01595190773664527
2018-02-20,-0.000852023345648103,-0.015901114663430395,0.014932327657585575
2018-02-21,-0.001320600364267152,-0.01682918524711036,0.013311442387977174
2018-02-22,-0.0017044403882860502,-0.018023515579060317,0.014581796877821705
2018-02-23,-0.0014920886939354945,-0.017045667257417383,0.014659376536554984
2018-02-26,-0.002406713950665061,-0.015834531028276786,0.013826041918811935
2018-02-27,-0.002350023777819199,-0.018524123341286277,0.01378451137333075
2018-02-28,-0.0027508032124858046,-0.017638826218694517,0.013860398675372356
2018-03-01,-0.0030410261786271904,-0.019091743610692942,0.012852188283076474
2018-03-02,-0.0027100732783180677,-0.018697389702593884,0.012865264529239495
2018-03-05,-0.0031349895188300934,-0.019200933536163162,0.01209556132631159
2018-03-06,-0.0028780845614890917,-0.018920431764877184,0.01464909421159397
2018-03-07,-0.0030649896614316084,-0.018716913538589567,0.011363831975135144
2018-03-08,-0.0031310564093330806,-0.019007055043229717,0.012914293480516361
2018-03-09,-0.0025692691992780007,-0.018260637034002124,0.012784744250417363
2018-03-12,-0.0022994780456308157,-0.016523721948935623,0.013724503641865999
2018-03-13,-0.0018229603304881037,-0.017244124996281477,0.013639281653886027
2018-03-14,-0.0018023440780128089,-0.018053388219317446,0.013595056032514983
2018-03-15,-0.0016763565110161417,-0.017005571523128264,0.013611137569505593
2018-03-16,-0.0009410697577453969,-0.016537655119249355,0.015455198672922445
2018-03-19,-0.0002875155458079543,-0.01527074616217875,0.01391600419717685
2018-03-20,0.00026500183495875487,-0.016220692454428007,0.01609298935910741
2018-03-21,0.00033365477510447286,-0.016057707154994435,0.016332837063878506
2018-03-22,0.0004792509049548468,-0.01583738193232296,0.01688099639344965
2018-03-23,0.001205747361442785,-0.014273442243079524,0.01626382010269743
2018-03-26,0.0016699457031340134,-0.013344373964558022,0.01824687453952632
2018-03-27,0.0021096711690579565,-0.012784586986061709,0.016988669906224718
2018-03-28,0.002043985135249506,-0.013464047624619892,0.018337646126000768
2018-03-29,0.002036149126778036,-0.014349437194655095,0.017926688479828944
2018-04-02,0.002478655040969594,-0.013437176802002071,0.016997802725680192
2018-04-03,0.0027128680273485876,-0.012545432532808407,0.018635498395582404
2018-04-04,0.002440431495347924,-0.012839412768066999,0.017787054244499848
2018-04-05,0.0022275713742765458,-0.013625131960395404,0.017938536581406553
2018-04-06,0.002583767341410615,-0.01293745203485419,0.01709508996418553
2018-04-09,0.0019207362021600692,-0.013292212811259984,0.017110938338594242
2018-04-10,0.0019967266718037757,-0.012865663346075518,0.01697050010071106
2018-04-11,0.001581357173519921,-0.014284204459894772,0.01704195933190992
2018-04-12,0.0012421687470288742,-0.014570280579558993,0.016603416495747453
2018-04-13,0.0014896567733212996,-0.01437236126471756,0.018701846030319526
2018-04-16,0.0006119943367997511,-0.01493814344862469,0.015951914453144988
2018-04-17,0.0006541480058380863,-0.01575594151593872,0.015778235695343108
2018-04-18,0.00022343603101929047,-0.015428817367390813,0.016846623420082512
