ds,yhat,yhat_lower,yhat_upper
2018-01-04,0.001378528434106597,-0.013888894491798523,0.01597626023490353
2018-01-05,0.0018576900847876588,-0.013255345527315346,0.018505570333479958
2018-01-08,0.001580031741187236,-0.013490537418840966,0.01693875149138746
2018-01-09,0.0017836625233979778,-0.014503490406920345,0.017718930524736765
2018-01-10,0.0014943992523844306,-0.013584429053249079,0.01739733621950214
2018-01-11,0.0012784111275990048,-0.01415445953434805,0.017306932370491596
2018-01-12,0.0016454961030519257,-0.014862186521908667,0.01860517327893155
2018-01-16,0.0012387278616118689,-0.014104290005495413,0.01723441819693871
2018-01-17,0.0009026254310057721,-0.015711030923217018,0.01717285873852454
2018-01-18,0.0006560587817463371,-0.014348364737153368,0.016564823055971796
2018-01-19,0.001008985163480062,-0.014498567516353377,0.01665584055870667
2018-01-22,0.0005124911083754374,-0.01492588817077645,0.015132341935675885
2018-01-23,0.0006984371363546516,-0.013490193655335339,0.016520596032660324
2018-01-24,0.0004183314064202387,-0.01454455600406755,0.01483640035042638
2018-01-25,0.00023681763627455025,-0.015564790817335581,0.016333933109689162
2018-01-26,0.0006615067447726004,-0.014289308830542718,0.017107867204867927
2018-01-29,0.00039462425420462924,-0.01510423406046523,0.01538484587644862
2018-01-30,0.0006528749784107074,-0.01464869213130553,0.016570549607338853
2018-01-31,0.00043851648059412777,-0.01469175945784343,0.015597755596806328
2018-02-01,0.00031371193127500887,-0.01533096190355965,0.016299161934889953
2018-02-02,0.0007838087972132806,-0.014875291233663086,0.017389083995736954
2018-02-05,0.0005672163466054754,-0.014538210475782364,0.016511086984156823
2018-02-06,0.0008093999818993601,-0.014732595074223998,0.014898685064158404
2018-02-07,0.0005615291245085509,-0.015158059813997284,0.017032776178036384
2018-02-08,0.0003858395175019456,-0.016504290927401143,0.0173446266277058
2018-02-09,0.0007882261394604869,-0.01520880698249861,0.016321458555830032
2018-02-12,0.0002799624164296962,-0.01567936337480292,0.016226958631599828
2018-02-13,0.00040168745204729106,-0.015937687562691333,0.017085793692269993
2018-02-14,2.581538052772326e-05,-0.015421739523543906,0.015829252936561615
2018-02-15,-0.0002825202995793458,-0.016416123591229088,0.015910752557701656
2018-02-16,-1.4312498459841377e-05,-0.015594909043384602,0.01667499192680434
2018-02-20,-0.0008872283695829371,-0.01701225893965552,0.015142622417246478
2018-02-21,-0.0013559134464632239,-0.01732018346441646,0.014540602667312573
2018-02-22,-0.0017395890108302362,-0.0172488120829039,0.014202220210908539
2018-02-23,-0.001526730751052786,-0.01712164046385172,0.014003708305310949
2018-02-26,-0.002440689706422749,-0.01803273414924419,0.012941538773667148
2018-02-27,-0.0023847694997250622,-0.01765802357394053,0.013882164504372381
2018-02-28,-0.002785683207017075,-0.018122392915657145,0.01275301318899497
2018-03-01,-0.0030757744931032985,-0.01844911318222281,0.011919398430618802
2018-03-02,-0.0027443536869768722,-0.017325041452902194,0.013526640383000993
2018-03-05,-0.003168745323552183,-0.018133850947820412,0.012806600060034723
2018-03-06,-0.0029126622327498275,-0.01936750649981276,0.012363006952255583
2018-03-07,-0.003099753640459238,-0.0176291998442509,0.013313835490133846
2018-03-08,-0.003165739486343265,-0.019200280825831393,0.01229485661501247
2018-03-09,-0.002603532504969061,-0.018151970061508756,0.013280008354514202
2018-03-12,-0.0023333323112435522,-0.01668721839134318,0.012161750639586709
2018-03-13,-0.0018576615924129746,-0.01773424066132965,0.015322063984995454
2018-03-14,-0.0018372485788735208,-0.017147366698795574,0.014770104251685859
2018-03-15,-0.0017111882283897904,-0.01803327288065421,0.013183905906229778
2018-03-16,-0.0009754806152200849,-0.016368405874044322,0.015176840606453282
2018-03-19,-0.00032145841337344154,-0.015743323865862125,0.014738340631338968
2018-03-20,0.00023024915107093405,-0.015752966181342424,0.015460231869620018
2018-03-21,0.00029874371677229925,-0.015360221799266983,0.014889571773211168
2018-03-22,0.00044446422358540745,-0.015774602439102548,0.016368242047938693
2018-03-23,0.0011714387336518865,-0.014780761492675565,0.017226406545536272
2018-03-26,0.0016362969937117307,-0.013697861788940538,0.01838083114229122
2018-03-27,0.0020752785702237543,-0.013058424015360328,0.016167654689852283
2018-03-28,0.0020094985718178537,-0.013951779331206815,0.018088256762237367
2018-03-29,0.0020018483720234776,-0.013555069638986474,0.017477463586588707
2018-04-02,0.0024456823290373623,-0.013334268774512478,0.01730276898302431
2018-04-03,0.0026791798387025717,-0.01419263691536208,0.018095133831266947
2018-04-04,0.002406668689421367,-0.012780502180549543,0.01910168275852891
2018-04-05,0.0021940043236401436,-0.012506484258343557,0.01795683081039031
2018-04-06,0.002550735852789896,-0.012859971036153115,0.017262981868135435
2018-04-09,0.0018884442834020596,-0.01195906757792918,0.018367538334232797
2018-04-10,0.0019636851273214127,-0.014092486699426846,0.01679332767680041
2018-04-11,0.0015482000870762238,-0.015326019082830718,0.017743970619239498
2018-04-12,0.0012091607973715576,-0.014812639959543813,0.016438576852603276
2018-04-13,0.0014571332739020827,-0.013207323863883262,0.016258065071760613
2018-04-16,0.0005800432088049561,-0.016279488989898526,0.016367611014183287
2018-04-17,0.0006213913861246975,-0.01566685022190958,0.017159179200013162
2018-04-18,0.00019051012108690533,-0.014550460090580532,0.017337717478701137
2018-04-19,-0.00014597721515942656,-0.01566929432926262,0.01543370627183826
