ds,yhat,yhat_lower,yhat_upper
2018-01-04,0.0014152165955278041,-0.01392017632734978,0.017351073305574068
2018-01-05,0.0018940552432667205,-0.013334376720889237,0.018068197600978924
2018-01-08,0.0016161659844412036,-0.013311981680060527,0.016942007625825338
2018-01-09,0.0018206686129769699,-0.01312610775708472,0.018702528924615214
2018-01-10,0.0015316185389328465,-0.015291604652899549,0.01626798914498253
2018-01-11,0.0013155545859858996,-0.014647825782510417,0.01604781280068985
2018-01-12,0.0016822047774509854,-0.0136879372305436,0.018456561296213408
2018-01-16,0.0012756609381500855,-0.014087904910474612,0.017812178624899404
2018-01-17,0.0009396840742570195,-0.013590882298774424,0.016753767725573368
2018-01-18,0.0006929633690277671,-0.015452297823968269,0.015853244518796765
2018-01-19,0.0010453870898001955,-0.014870149007454163,0.016043611682705225
2018-01-22,0.0005482049821334445,-0.014277557054785606,0.016350601639289992
2018-01-23,0.0007349042017278811,-0.014317689953468129,0.01496701336065198
2018-01-24,0.0004549119095640683,-0.014578302026610859,0.01681241438941802
2018-01-25,0.0002732419193860209,-0.015768756024914562,0.015260773098406304
2018-01-26,0.000697435193785637,-0.015030800276138696,0.01648838185174791
2018-01-29,0.00042992671867434157,-0.015445563181478333,0.016695440261676863
2018-01-30,0.0006889604750466368,-0.014326396935605036,0.01623874728137735
2018-01-31,0.00047474733077360574,-0.015031945568285205,0.016614061922031093
2018-02-01,0.0003498190581216272,-0.015072050076555413,0.015606589725066093
2018-02-02,0.0008194517375514753,-0.01358631602758562,0.01650410247159838
2018-02-05,0.000602310625425039,-0.015266025540485112,0.016073884578786644
2018-02-06,0.0008452938411074315,-0.015136561961089203,0.016640964214710723
2018-02-07,0.0005975790971368719,-0.015098383976949447,0.016985670936609493
2018-02-08,0.0004217703704617595,-0.016158704997036373,0.015512438036775782
2018-02-09,0.0008236911221301975,-0.014062820391898727,0.016737090219880253
2018-02-12,0.0003148381303875571,-0.01595527275934627,0.016091045447077727
2018-02-13,0.0004373391562713467,-0.016690953016146596,0.01584287435029285
2018-02-14,6.15959451851192e-05,-0.016644543708629132,0.0156187138292145
2018-02-15,-0.00024688873054471826,-0.016009183739882013,0.015556479318247043
2018-02-16,2.0821842119397947e-05,-0.017021334477395386,0.015699912307719676
2018-02-20,-0.000852023345648103,-0.016123502023378714,0.014975524826305852
2018-02-21,-0.001320600364267152,-0.016920129281699822,0.013371768641957087
2018-02-22,-0.0017044403882860502,-0.019208278678223924,0.013324563422205029
2018-02-23,-0.0014920886939354945,-0.018194322438899926,0.014435589785285497
2018-02-26,-0.002406713950665061,-0.016994962475562456,0.013081562260440672
2018-02-27,-0.002350023777819199,-0.018953488680043946,0.01373895012830861
2018-02-28,-0.0027508032124858046,-0.016949459210474433,0.012304678550212162
2018-03-01,-0.0030410261786271904,-0.018266966986929024,0.013920833925376127
2018-03-02,-0.0027100732783180677,-0.018069198224566475,0.012444302863420131
2018-03-05,-0.0031349895188300934,-0.019264542194429253,0.012914983060406978
2018-03-06,-0.0028780845614890917,-0.018520149685214503,0.013924602979930126
2018-03-07,-0.0030649896614316084,-0.019630122845469142,0.012831124128039512
2018-03-08,-0.0031310564093330806,-0.018816885377895092,0.012251507025488684
2018-03-09,-0.0025692691992780007,-0.018214011037527688,0.013541839069173743
2018-03-12,-0.0022994780456308157,-0.01991063272263685,0.014167874650260785
