ds,yhat,yhat_lower,yhat_upper
2018-01-04,0.0014152165955278041,-0.013865026398927137,0.017174220970724234
2018-01-05,0.0018940552432667205,-0.013389701068596016,0.01796088707842602
2018-01-08,0.0016161659844412036,-0.014608524494643156,0.01768723884704428
2018-01-09,0.0018206686129769699,-0.012622032297573952,0.01686523742908296
2018-01-10,0.0015316185389328465,-0.013900612468579538,0.016871649928074686
2018-01-11,0.0013155545859858996,-0.014404079709077165,0.017559424482287634
2018-01-12,0.0016822047774509854,-0.013328421117426261,0.017204285817748265
2018-01-16,0.0012756609381500855,-0.014790019854066777,0.01642474263204672
2018-01-17,0.0009396840742570195,-0.01455246205227475,0.015883895343065575
2018-01-18,0.0006929633690277671,-0.014960477460575819,0.016973226084721422
2018-01-19,0.0010453870898001955,-0.013873106277971595,0.01646714221155812
2018-01-22,0.0005482049821334445,-0.015279942150092686,0.01584616723462188
2018-01-23,0.0007349042017278811,-0.014287532798613852,0.016507437465263494
2018-01-24,0.0004549119095640683,-0.014466142932014692,0.016053735049084812
2018-01-25,0.0002732419193860209,-0.014765030170409662,0.015004864857323523
2018-01-26,0.000697435193785637,-0.014990181779512819,0.016285382527683193
2018-01-29,0.00042992671867434157,-0.01435685722035079,0.01657745878057109
2018-01-30,0.0006889604750466368,-0.014233239036284455,0.015589355296269671
2018-01-31,0.00047474733077360574,-0.01510878814391562,0.016946428513315414
2018-02-01,0.0003498190581216272,-0.01602606489173584,0.017249365031602924
2018-02-02,0.0008194517375514753,-0.01499001207971569,0.016008650877663462
2018-02-05,0.000602310625425039,-0.015359458720034002,0.016530195023045865
2018-02-06,0.0008452938411074315,-0.01434537274663062,0.017767027050606718
2018-02-07,0.0005975790971368719,-0.014310979689729037,0.016809086597399474
2018-02-08,0.0004217703704617595,-0.0150659953465831,0.01688350290903591
2018-02-09,0.0008236911221301975,-0.014939076982996513,0.016853536847543756
2018-02-12,0.0003148381303875571,-0.015681736811590394,0.016069078219875663
2018-02-13,0.0004373391562713467,-0.014860115571333227,0.016291416758464773
2018-02-14,6.15959451851192e-05,-0.01511907261138097,0.014763607626366883
2018-02-15,-0.00024688873054471826,-0.014410190306779074,0.01564260577251446
2018-02-16,2.0821842119397947e-05,-0.01429741231128079,0.01616406070587089
2018-02-20,-0.000852023345648103,-0.01571944518670715,0.014115296899652276
2018-02-21,-0.001320600364267152,-0.015774332285860414,0.014865247068156489
2018-02-22,-0.0017044403882860502,-0.01698954658960903,0.015087463596970935
2018-02-23,-0.0014920886939354945,-0.01690423907803615,0.013346864619175898
2018-02-26,-0.002406713950665061,-0.018469595771607204,0.01351960912963668
2018-02-27,-0.002350023777819199,-0.017807773585037552,0.013010729522272219
2018-02-28,-0.0027508032124858046,-0.01836248639107729,0.012913430492963621
2018-03-01,-0.0030410261786271904,-0.01811083729126432,0.01359126625768169
2018-03-02,-0.0027100732783180677,-0.01726315356410326,0.011722825810438878
2018-03-05,-0.0031349895188300934,-0.01934991863911796,0.01352188008574534
2018-03-06,-0.0028780845614890917,-0.018852811016171325,0.012895664952178462
2018-03-07,-0.0030649896614316084,-0.01929771506537828,0.012138829517107194
2018-03-08,-0.0031310564093330806,-0.01939497852306719,0.013348012001970902
2018-03-09,-0.0025692691992780007,-0.018148436967931565,0.013381189214936688
2018-03-12,-0.0022994780456308157,-0.01844114505635477,0.012511990457864957
2018-03-13,-0.0018229603304881037,-0.017924163836121026,0.014756465872439969
2018-03-14,-0.0018023440780128089,-0.01777974520253165,0.01308634442736992
2018-03-15,-0.0016763565110161417,-0.01906389219415106,0.013463030751583437
2018-03-16,-0.0009410697577453969,-0.016443778018891006,0.014886578108324776
2018-03-19,-0.0002875155458079543,-0.015716652578702524,0.01618148678853175
2018-03-20,0.00026500183495875487,-0.016185570796222477,0.015944935167728887
2018-03-21,0.00033365477510447286,-0.014674897121860778,0.015981415849714114
2018-03-22,0.0004792509049548468,-0.014246185052206414,0.017137229988616477
2018-03-23,0.001205747361442785,-0.014298296694563171,0.01764273009009504
2018-03-26,0.0016699457031340134,-0.014863460262090261,0.017288090075092147
2018-03-27,0.0021096711690579565,-0.013944284443794416,0.017095048173925074
2018-03-28,0.002043985135249506,-0.01387643041000761,0.01809464344948713
2018-03-29,0.002036149126778036,-0.012433153317442675,0.018865615617380333
2018-04-02,0.002478655040969594,-0.01249812509644314,0.01820250865380476
2018-04-03,0.0027128680273485876,-0.012998430748020207,0.01930113082238106
2018-04-04,0.002440431495347924,-0.012614607236376101,0.017769019466007417
2018-04-05,0.0022275713742765458,-0.01405102635468422,0.017085278597279086
2018-04-06,0.002583767341410615,-0.013072738111233028,0.017867119324047043
2018-04-09,0.0019207362021600692,-0.012987527363738349,0.017937194497706966
2018-04-10,0.0019967266718037757,-0.012757280136319587,0.01732919783067621
2018-04-11,0.001581357173519921,-0.013426196774198491,0.018148411390352906
2018-04-12,0.0012421687470288742,-0.013739504706138366,0.01756258005218424
2018-04-13,0.0014896567733212996,-0.014953308159992774,0.01590584350826247
2018-04-16,0.0006119943367997511,-0.01630038881309121,0.015074602718628401
2018-04-17,0.0006541480058380863,-0.014782481812830804,0.015837026649983443
2018-04-18,0.00022343603101929047,-0.015552731323087808,0.015343173674374207
